Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Data_Clean,Year,Month,Month_Name,Quarter,Week_Number,Holiday_Status
2,26-08-2011,1821140.0,0,90.45,3.523,215.3869,7.852,2011-08-26,2011,8,August,Q3,34,Non-Holiday
2,2/9/2011,1809120.0,0,89.64,3.533,215.4509,7.852,2011-09-02,2011,9,September,Q3,35,Non-Holiday
2,9/9/2011,1748001.0,1,77.97,3.546,215.5148,7.852,2011-09-09,2011,9,September,Q3,36,Holiday
2,16-09-2011,1691440.0,0,78.85,3.526,215.6944,7.852,2011-09-16,2011,9,September,Q3,37,Non-Holiday
2,23-09-2011,1669300.0,0,75.58,3.467,216.0282,7.852,2011-09-23,2011,9,September,Q3,38,Non-Holiday
2,30-09-2011,1650394.0,0,78.14,3.355,216.362,7.852,2011-09-30,2011,9,September,Q3,39,Non-Holiday
2,7/10/2011,1837553.0,0,69.92,3.285,216.6958,7.441,2011-10-07,2011,10,October,Q4,40,Non-Holiday
2,14-10-2011,1743882.0,0,71.67,3.274,217.0048,7.441,2011-10-14,2011,10,October,Q4,41,Non-Holiday
2,21-10-2011,1834680.0,0,64.53,3.353,217.165,7.441,2011-10-21,2011,10,October,Q4,42,Non-Holiday
2,28-10-2011,1769296.0,0,65.87,3.372,217.3252,7.441,2011-10-28,2011,10,October,Q4,43,Non-Holiday
2,4/11/2011,1959708.0,0,55.53,3.332,217.4854,7.441,2011-11-04,2011,11,November,Q4,44,Non-Holiday
2,11/11/2011,1920725.0,0,59.33,3.297,217.6455,7.441,2011-11-11,2011,11,November,Q4,45,Non-Holiday
2,18-11-2011,1902763.0,0,62.01,3.308,217.867,7.441,2011-11-18,2011,11,November,Q4,46,Non-Holiday
2,25-11-2011,2614202.0,1,56.36,3.236,218.113,7.441,2011-11-25,2011,11,November,Q4,47,Holiday
2,2/12/2011,1954952.0,0,48.74,3.172,218.359,7.441,2011-12-02,2011,12,December,Q4,48,Non-Holiday
2,9/12/2011,2290549.0,0,41.76,3.158,218.605,7.441,2011-12-09,2011,12,December,Q4,49,Non-Holiday
2,16-12-2011,2432737.0,0,50.13,3.159,218.8218,7.441,2011-12-16,2011,12,December,Q4,50,Non-Holiday
2,23-12-2011,3224370.0,0,46.66,3.112,218.9995,7.441,2011-12-23,2011,12,December,Q4,51,Non-Holiday
2,30-12-2011,1874227.0,1,44.57,3.129,219.1773,7.441,2011-12-30,2011,12,December,Q4,52,Holiday
2,6/1/2012,1799520.0,0,46.75,3.157,219.3551,7.057,2012-01-06,2012,1,January,Q1,1,Non-Holiday
2,13-01-2012,1744725.0,0,45.99,3.261,219.5328,7.057,2012-01-13,2012,1,January,Q1,2,Non-Holiday
2,20-01-2012,1711769.0,0,51.7,3.268,219.6258,7.057,2012-01-20,2012,1,January,Q1,3,Non-Holiday
2,27-01-2012,1660906.0,0,50.5,3.29,219.7189,7.057,2012-01-27,2012,1,January,Q1,4,Non-Holiday
2,3/2/2012,1935300.0,0,55.21,3.36,219.8119,7.057,2012-02-03,2012,2,February,Q1,5,Non-Holiday
2,10/2/2012,2103323.0,1,46.98,3.409,219.9049,7.057,2012-02-10,2012,2,February,Q1,6,Holiday
2,17-02-2012,2196688.0,0,43.82,3.51,220.0652,7.057,2012-02-17,2012,2,February,Q1,7,Non-Holiday
2,24-02-2012,1861803.0,0,54.63,3.555,220.2759,7.057,2012-02-24,2012,2,February,Q1,8,Non-Holiday
2,2/3/2012,1952556.0,0,58.79,3.63,220.4867,7.057,2012-03-02,2012,3,March,Q1,9,Non-Holiday
2,9/3/2012,1937628.0,0,57.11,3.669,220.6974,7.057,2012-03-09,2012,3,March,Q1,10,Non-Holiday
2,16-03-2012,1976082.0,0,63.68,3.734,220.8498,7.057,2012-03-16,2012,3,March,Q1,11,Non-Holiday
2,23-03-2012,1790439.0,0,64.01,3.787,220.9245,7.057,2012-03-23,2012,3,March,Q1,12,Non-Holiday
2,30-03-2012,1857481.0,0,66.83,3.845,220.9991,7.057,2012-03-30,2012,3,March,Q1,13,Non-Holiday
2,6/4/2012,2129036.0,0,68.43,3.891,221.0738,6.891,2012-04-06,2012,4,April,Q2,14,Non-Holiday
2,13-04-2012,1935869.0,0,68.08,3.891,221.1484,6.891,2012-04-13,2012,4,April,Q2,15,Non-Holiday
2,20-04-2012,1847344.0,0,65.69,3.877,221.2021,6.891,2012-04-20,2012,4,April,Q2,16,Non-Holiday
2,27-04-2012,1764133.0,0,67.2,3.814,221.2558,6.891,2012-04-27,2012,4,April,Q2,17,Non-Holiday
2,4/5/2012,1923957.0,0,76.73,3.749,221.3095,6.891,2012-05-04,2012,5,May,Q2,18,Non-Holiday
2,11/5/2012,1917521.0,0,73.87,3.688,221.3632,6.891,2012-05-11,2012,5,May,Q2,19,Non-Holiday
2,18-05-2012,2000941.0,0,71.27,3.63,221.3803,6.891,2012-05-18,2012,5,May,Q2,20,Non-Holiday
2,25-05-2012,1912791.0,0,78.19,3.561,221.3828,6.891,2012-05-25,2012,5,May,Q2,21,Non-Holiday
2,1/6/2012,1910092.0,0,78.38,3.501,221.3853,6.891,2012-06-01,2012,6,June,Q2,22,Non-Holiday
2,8/6/2012,2010216.0,0,78.69,3.452,221.3877,6.891,2012-06-08,2012,6,June,Q2,23,Non-Holiday
2,15-06-2012,1962924.0,0,80.56,3.393,221.401,6.891,2012-06-15,2012,6,June,Q2,24,Non-Holiday
2,22-06-2012,1887733.0,0,81.04,3.346,221.4412,6.891,2012-06-22,2012,6,June,Q2,25,Non-Holiday
2,29-06-2012,1881046.0,0,86.32,3.286,221.4813,6.891,2012-06-29,2012,6,June,Q2,26,Non-Holiday
2,6/7/2012,2041507.0,0,84.2,3.227,221.5215,6.565,2012-07-06,2012,7,July,Q3,27,Non-Holiday
2,13-07-2012,1830075.0,0,80.17,3.256,221.5617,6.565,2012-07-13,2012,7,July,Q3,28,Non-Holiday
2,20-07-2012,1819666.0,0,83.23,3.311,221.5701,6.565,2012-07-20,2012,7,July,Q3,29,Non-Holiday
2,27-07-2012,1757924.0,0,86.37,3.407,221.5785,6.565,2012-07-27,2012,7,July,Q3,30,Non-Holiday
2,3/8/2012,1946105.0,0,90.22,3.417,221.587,6.565,2012-08-03,2012,8,August,Q3,31,Non-Holiday
2,10/8/2012,1866720.0,0,88.55,3.494,221.5954,6.565,2012-08-10,2012,8,August,Q3,32,Non-Holiday
2,17-08-2012,1928016.0,0,84.79,3.571,221.6751,6.565,2012-08-17,2012,8,August,Q3,33,Non-Holiday
2,24-08-2012,1876788.0,0,76.91,3.62,221.8084,6.565,2012-08-24,2012,8,August,Q3,34,Non-Holiday
2,31-08-2012,1947083.0,0,82.64,3.638,221.9416,6.565,2012-08-31,2012,8,August,Q3,35,Non-Holiday
2,7/9/2012,1898777.0,1,87.65,3.73,222.0748,6.565,2012-09-07,2012,9,September,Q3,36,Holiday
2,14-09-2012,1814807.0,0,75.88,3.717,222.2174,6.565,2012-09-14,2012,9,September,Q3,37,Non-Holiday
2,21-09-2012,1829416.0,0,71.09,3.721,222.4169,6.565,2012-09-21,2012,9,September,Q3,38,Non-Holiday
2,28-09-2012,1746471.0,0,79.45,3.666,222.6164,6.565,2012-09-28,2012,9,September,Q3,39,Non-Holiday
2,5/10/2012,1998321.0,0,70.27,3.617,222.8159,6.17,2012-10-05,2012,10,October,Q4,40,Non-Holiday
2,12/10/2012,1900745.0,0,60.97,3.601,223.0154,6.17,2012-10-12,2012,10,October,Q4,41,Non-Holiday
2,19-10-2012,1847990.0,0,68.08,3.594,223.0598,6.17,2012-10-19,2012,10,October,Q4,42,Non-Holiday
2,26-10-2012,1834458.0,0,69.79,3.506,223.0783,6.17,2012-10-26,2012,10,October,Q4,43,Non-Holiday
3,5/2/2010,461622.0,0,45.71,2.572,214.4249,7.368,2010-02-05,2010,2,February,Q1,5,Non-Holiday
3,12/2/2010,420729.0,1,47.93,2.548,214.5748,7.368,2010-02-12,2010,2,February,Q1,6,Holiday
3,19-02-2010,421642.0,0,47.07,2.514,214.6199,7.368,2010-02-19,2010,2,February,Q1,7,Non-Holiday
3,26-02-2010,407205.0,0,52.05,2.561,214.6475,7.368,2010-02-26,2010,2,February,Q1,8,Non-Holiday
3,5/3/2010,415202.0,0,53.04,2.625,214.6751,7.368,2010-03-05,2010,3,March,Q1,9,Non-Holiday
3,12/3/2010,384201.0,0,63.08,2.667,214.7028,7.368,2010-03-12,2010,3,March,Q1,10,Non-Holiday
3,19-03-2010,375329.0,0,60.42,2.72,214.5301,7.368,2010-03-19,2010,3,March,Q1,11,Non-Holiday
3,26-03-2010,359949.0,0,57.06,2.732,214.3241,7.368,2010-03-26,2010,3,March,Q1,12,Non-Holiday
3,2/4/2010,423294.0,0,65.56,2.719,214.1181,7.343,2010-04-02,2010,4,April,Q2,13,Non-Holiday
3,9/4/2010,415870.0,0,68.0,2.77,213.9121,7.343,2010-04-09,2010,4,April,Q2,14,Non-Holiday
3,16-04-2010,354993.0,0,66.98,2.808,213.7727,7.343,2010-04-16,2010,4,April,Q2,15,Non-Holiday
3,23-04-2010,339977.0,0,67.87,2.795,213.7222,7.343,2010-04-23,2010,4,April,Q2,16,Non-Holiday
3,30-04-2010,361248.0,0,70.24,2.78,213.6717,7.343,2010-04-30,2010,4,April,Q2,17,Non-Holiday
3,7/5/2010,399324.0,0,73.47,2.835,213.6212,7.343,2010-05-07,2010,5,May,Q2,18,Non-Holiday
3,14-05-2010,384358.0,0,77.18,2.854,213.6196,7.343,2010-05-14,2010,5,May,Q2,19,Non-Holiday
3,21-05-2010,343763.0,0,75.81,2.826,213.9117,7.343,2010-05-21,2010,5,May,Q2,20,Non-Holiday
3,28-05-2010,350089.0,0,78.6,2.759,214.2038,7.343,2010-05-28,2010,5,May,Q2,21,Non-Holiday
3,4/6/2010,396969.0,0,78.53,2.705,214.4958,7.343,2010-06-04,2010,6,June,Q2,22,Non-Holiday
3,11/6/2010,355017.0,0,82.1,2.668,214.7879,7.343,2010-06-11,2010,6,June,Q2,23,Non-Holiday
3,18-06-2010,364077.0,0,83.52,2.637,214.7858,7.343,2010-06-18,2010,6,June,Q2,24,Non-Holiday
3,25-06-2010,357346.0,0,83.79,2.653,214.6661,7.343,2010-06-25,2010,6,June,Q2,25,Non-Holiday
3,2/7/2010,381152.0,0,82.2,2.669,214.5463,7.346,2010-07-02,2010,7,July,Q3,26,Non-Holiday
3,9/7/2010,349214.0,0,81.75,2.642,214.4266,7.346,2010-07-09,2010,7,July,Q3,27,Non-Holiday
3,16-07-2010,352729.0,0,84.32,2.623,214.4176,7.346,2010-07-16,2010,7,July,Q3,28,Non-Holiday
3,23-07-2010,352864.0,0,83.32,2.608,214.5565,7.346,2010-07-23,2010,7,July,Q3,29,Non-Holiday
3,30-07-2010,347955.0,0,82.04,2.64,214.6953,7.346,2010-07-30,2010,7,July,Q3,30,Non-Holiday
3,6/8/2010,402636.0,0,85.13,2.627,214.8342,7.346,2010-08-06,2010,8,August,Q3,31,Non-Holiday
3,13-08-2010,339597.0,0,86.74,2.692,214.973,7.346,2010-08-13,2010,8,August,Q3,32,Non-Holiday
3,20-08-2010,351728.0,0,88.02,2.664,214.9314,7.346,2010-08-20,2010,8,August,Q3,33,Non-Holiday
3,27-08-2010,362134.0,0,86.15,2.619,214.8898,7.346,2010-08-27,2010,8,August,Q3,34,Non-Holiday
3,3/9/2010,366474.0,0,84.16,2.577,214.8482,7.346,2010-09-03,2010,9,September,Q3,35,Non-Holiday
3,10/9/2010,352261.0,1,80.84,2.565,214.8065,7.346,2010-09-10,2010,9,September,Q3,36,Holiday
3,17-09-2010,363065.0,0,82.36,2.582,214.8322,7.346,2010-09-17,2010,9,September,Q3,37,Non-Holiday
3,24-09-2010,355627.0,0,76.9,2.624,214.9085,7.346,2010-09-24,2010,9,September,Q3,38,Non-Holiday
3,1/10/2010,358784.0,0,73.6,2.603,214.9847,7.564,2010-10-01,2010,10,October,Q4,39,Non-Holiday
3,8/10/2010,395107.0,0,66.99,2.633,215.0609,7.564,2010-10-08,2010,10,October,Q4,40,Non-Holiday
3,15-10-2010,345584.0,0,69.71,2.72,215.1293,7.564,2010-10-15,2010,10,October,Q4,41,Non-Holiday
3,22-10-2010,348896.0,0,71.64,2.725,215.1784,7.564,2010-10-22,2010,10,October,Q4,42,Non-Holiday
3,29-10-2010,348592.0,0,72.04,2.716,215.2275,7.564,2010-10-29,2010,10,October,Q4,43,Non-Holiday
3,5/11/2010,423176.0,0,62.94,2.689,215.2765,7.564,2010-11-05,2010,11,November,Q4,44,Non-Holiday
3,12/11/2010,386635.0,0,62.79,2.728,215.3256,7.564,2010-11-12,2010,11,November,Q4,45,Non-Holiday
3,19-11-2010,372545.0,0,57.72,2.771,215.2075,7.564,2010-11-19,2010,11,November,Q4,46,Non-Holiday
3,26-11-2010,565568.0,1,68.71,2.735,215.0614,7.564,2010-11-26,2010,11,November,Q4,47,Holiday
3,3/12/2010,476421.0,0,53.76,2.708,214.9154,7.564,2010-12-03,2010,12,December,Q4,48,Non-Holiday
3,10/12/2010,467642.0,0,51.13,2.843,214.7693,7.564,2010-12-10,2010,12,December,Q4,49,Non-Holiday
3,17-12-2010,498159.0,0,52.2,2.869,214.7049,7.564,2010-12-17,2010,12,December,Q4,50,Non-Holiday
3,24-12-2010,605990.0,0,57.16,2.886,214.7018,7.564,2010-12-24,2010,12,December,Q4,51,Non-Holiday
3,31-12-2010,382678.0,1,53.2,2.943,214.6986,7.564,2010-12-31,2010,12,December,Q4,52,Holiday
3,7/1/2011,378241.0,0,53.35,2.976,214.6955,7.551,2011-01-07,2011,1,January,Q1,1,Non-Holiday
3,14-01-2011,381061.0,0,44.76,2.983,214.7471,7.551,2011-01-14,2011,1,January,Q1,2,Non-Holiday
3,21-01-2011,350877.0,0,50.74,3.016,215.1268,7.551,2011-01-21,2011,1,January,Q1,3,Non-Holiday
3,28-01-2011,364866.0,0,48.71,3.01,215.5066,7.551,2011-01-28,2011,1,January,Q1,4,Non-Holiday
3,4/2/2011,438517.0,0,45.95,2.989,215.8863,7.551,2011-02-04,2011,2,February,Q1,5,Non-Holiday
3,11/2/2011,430526.0,1,43.57,3.022,216.2661,7.551,2011-02-11,2011,2,February,Q1,6,Holiday
3,18-02-2011,432782.0,0,61.58,3.045,216.5844,7.551,2011-02-18,2011,2,February,Q1,7,Non-Holiday
3,25-02-2011,397211.0,0,67.4,3.065,216.878,7.551,2011-02-25,2011,2,February,Q1,8,Non-Holiday
3,4/3/2011,437085.0,0,65.11,3.288,217.1717,7.551,2011-03-04,2011,3,March,Q1,9,Non-Holiday
3,11/3/2011,404753.0,0,61.29,3.459,217.4654,7.551,2011-03-11,2011,3,March,Q1,10,Non-Holiday
3,18-03-2011,392110.0,0,69.47,3.488,217.7235,7.551,2011-03-18,2011,3,March,Q1,11,Non-Holiday
3,25-03-2011,380684.0,0,72.94,3.473,217.9675,7.551,2011-03-25,2011,3,March,Q1,12,Non-Holiday
3,1/4/2011,374556.0,0,68.76,3.524,218.2114,7.574,2011-04-01,2011,4,April,Q2,13,Non-Holiday
3,8/4/2011,384075.0,0,72.55,3.622,218.4554,7.574,2011-04-08,2011,4,April,Q2,14,Non-Holiday
3,15-04-2011,366251.0,0,75.88,3.743,218.6789,7.574,2011-04-15,2011,4,April,Q2,15,Non-Holiday
3,22-04-2011,391860.0,0,76.91,3.807,218.8512,7.574,2011-04-22,2011,4,April,Q2,16,Non-Holiday
3,29-04-2011,367405.0,0,78.69,3.81,219.0236,7.574,2011-04-29,2011,4,April,Q2,17,Non-Holiday
3,6/5/2011,413042.0,0,69.45,3.906,219.196,7.574,2011-05-06,2011,5,May,Q2,18,Non-Holiday
3,13-05-2011,386313.0,0,79.87,3.899,219.3684,7.574,2011-05-13,2011,5,May,Q2,19,Non-Holiday
3,20-05-2011,364603.0,0,75.79,3.907,219.1272,7.574,2011-05-20,2011,5,May,Q2,20,Non-Holiday
3,27-05-2011,369351.0,0,84.41,3.786,218.8861,7.574,2011-05-27,2011,5,May,Q2,21,Non-Holiday
3,3/6/2011,394508.0,0,84.29,3.699,218.6449,7.574,2011-06-03,2011,6,June,Q2,22,Non-Holiday
3,10/6/2011,391639.0,0,84.84,3.648,218.4038,7.574,2011-06-10,2011,6,June,Q2,23,Non-Holiday
3,17-06-2011,403423.0,0,86.96,3.637,218.3552,7.574,2011-06-17,2011,6,June,Q2,24,Non-Holiday
3,24-06-2011,385521.0,0,84.94,3.594,218.4509,7.574,2011-06-24,2011,6,June,Q2,25,Non-Holiday
3,1/7/2011,368963.0,0,85.1,3.524,218.5467,7.567,2011-07-01,2011,7,July,Q3,26,Non-Holiday
3,8/7/2011,395146.0,0,85.38,3.48,218.6425,7.567,2011-07-08,2011,7,July,Q3,27,Non-Holiday
3,15-07-2011,373454.0,0,87.14,3.575,218.7275,7.567,2011-07-15,2011,7,July,Q3,28,Non-Holiday
3,22-07-2011,360617.0,0,86.19,3.651,218.7858,7.567,2011-07-22,2011,7,July,Q3,29,Non-Holiday
3,29-07-2011,345381.0,0,88.07,3.682,218.8441,7.567,2011-07-29,2011,7,July,Q3,30,Non-Holiday
3,5/8/2011,409981.0,0,88.45,3.684,218.9023,7.567,2011-08-05,2011,8,August,Q3,31,Non-Holiday
3,12/8/2011,380377.0,0,88.88,3.638,218.9606,7.567,2011-08-12,2011,8,August,Q3,32,Non-Holiday
3,19-08-2011,379717.0,0,88.44,3.554,219.0233,7.567,2011-08-19,2011,8,August,Q3,33,Non-Holiday
3,26-08-2011,366368.0,0,87.67,3.523,219.0867,7.567,2011-08-26,2011,8,August,Q3,34,Non-Holiday
3,2/9/2011,375989.0,0,89.12,3.533,219.1501,7.567,2011-09-02,2011,9,September,Q3,35,Non-Holiday
3,9/9/2011,377347.0,1,81.72,3.546,219.2135,7.567,2011-09-09,2011,9,September,Q3,36,Holiday
3,16-09-2011,375630.0,0,83.63,3.526,219.3973,7.567,2011-09-16,2011,9,September,Q3,37,Non-Holiday
3,23-09-2011,365249.0,0,80.19,3.467,219.7415,7.567,2011-09-23,2011,9,September,Q3,38,Non-Holiday
3,30-09-2011,368478.0,0,82.58,3.355,220.0857,7.567,2011-09-30,2011,9,September,Q3,39,Non-Holiday
3,7/10/2011,403342.0,0,75.54,3.285,220.4299,7.197,2011-10-07,2011,10,October,Q4,40,Non-Holiday
3,14-10-2011,368283.0,0,73.75,3.274,220.7486,7.197,2011-10-14,2011,10,October,Q4,41,Non-Holiday
3,21-10-2011,394976.0,0,69.03,3.353,220.9144,7.197,2011-10-21,2011,10,October,Q4,42,Non-Holiday
3,28-10-2011,389541.0,0,71.04,3.372,221.0802,7.197,2011-10-28,2011,10,October,Q4,43,Non-Holiday
3,4/11/2011,459443.0,0,59.31,3.332,221.246,7.197,2011-11-04,2011,11,November,Q4,44,Non-Holiday
3,11/11/2011,407764.0,0,61.7,3.297,221.4118,7.197,2011-11-11,2011,11,November,Q4,45,Non-Holiday
3,18-11-2011,398839.0,0,63.91,3.308,221.6433,7.197,2011-11-18,2011,11,November,Q4,46,Non-Holiday
3,25-11-2011,556925.0,1,68.0,3.236,221.9011,7.197,2011-11-25,2011,11,November,Q4,47,Holiday
3,2/12/2011,472511.0,0,54.97,3.172,222.159,7.197,2011-12-02,2011,12,December,Q4,48,Non-Holiday
3,9/12/2011,468773.0,0,49.26,3.158,222.4168,7.197,2011-12-09,2011,12,December,Q4,49,Non-Holiday
3,16-12-2011,510748.0,0,57.95,3.159,222.6426,7.197,2011-12-16,2011,12,December,Q4,50,Non-Holiday
3,23-12-2011,551221.0,0,53.41,3.112,222.8259,7.197,2011-12-23,2011,12,December,Q4,51,Non-Holiday
3,30-12-2011,410554.0,1,48.29,3.129,223.0091,7.197,2011-12-30,2011,12,December,Q4,52,Holiday
3,6/1/2012,398178.0,0,52.42,3.157,223.1923,6.833,2012-01-06,2012,1,January,Q1,1,Non-Holiday
3,13-01-2012,367439.0,0,51.86,3.261,223.3755,6.833,2012-01-13,2012,1,January,Q1,2,Non-Holiday
3,20-01-2012,365819.0,0,56.2,3.268,223.4701,6.833,2012-01-20,2012,1,January,Q1,3,Non-Holiday
3,27-01-2012,349518.0,0,58.06,3.29,223.5646,6.833,2012-01-27,2012,1,January,Q1,4,Non-Holiday
3,3/2/2012,424961.0,0,59.33,3.36,223.6591,6.833,2012-02-03,2012,2,February,Q1,5,Non-Holiday
3,10/2/2012,473292.0,1,51.65,3.409,223.7536,6.833,2012-02-10,2012,2,February,Q1,6,Holiday
3,17-02-2012,475591.0,0,52.39,3.51,223.917,6.833,2012-02-17,2012,2,February,Q1,7,Non-Holiday
3,24-02-2012,418925.0,0,60.12,3.555,224.132,6.833,2012-02-24,2012,2,February,Q1,8,Non-Holiday
3,2/3/2012,469753.0,0,61.65,3.63,224.347,6.833,2012-03-02,2012,3,March,Q1,9,Non-Holiday
3,9/3/2012,445162.0,0,60.71,3.669,224.562,6.833,2012-03-09,2012,3,March,Q1,10,Non-Holiday
3,16-03-2012,411776.0,0,64.0,3.734,224.7167,6.833,2012-03-16,2012,3,March,Q1,11,Non-Holiday
3,23-03-2012,413907.0,0,66.53,3.787,224.7909,6.833,2012-03-23,2012,3,March,Q1,12,Non-Holiday
3,30-03-2012,407489.0,0,69.36,3.845,224.8651,6.833,2012-03-30,2012,3,March,Q1,13,Non-Holiday
3,6/4/2012,503232.0,0,73.01,3.891,224.9393,6.664,2012-04-06,2012,4,April,Q2,14,Non-Holiday
3,13-04-2012,420790.0,0,72.83,3.891,225.0136,6.664,2012-04-13,2012,4,April,Q2,15,Non-Holiday
3,20-04-2012,434822.0,0,72.05,3.877,225.069,6.664,2012-04-20,2012,4,April,Q2,16,Non-Holiday
3,27-04-2012,394616.0,0,73.39,3.814,225.1244,6.664,2012-04-27,2012,4,April,Q2,17,Non-Holiday
3,4/5/2012,439914.0,0,79.51,3.749,225.1798,6.664,2012-05-04,2012,5,May,Q2,18,Non-Holiday
3,11/5/2012,431985.0,0,75.19,3.688,225.2351,6.664,2012-05-11,2012,5,May,Q2,19,Non-Holiday
3,18-05-2012,418113.0,0,72.38,3.63,225.2512,6.664,2012-05-18,2012,5,May,Q2,20,Non-Holiday
3,25-05-2012,413701.0,0,78.58,3.561,225.2515,6.664,2012-05-25,2012,5,May,Q2,21,Non-Holiday
3,1/6/2012,432269.0,0,81.55,3.501,225.2518,6.664,2012-06-01,2012,6,June,Q2,22,Non-Holiday
3,8/6/2012,446337.0,0,81.65,3.452,225.2521,6.664,2012-06-08,2012,6,June,Q2,23,Non-Holiday
3,15-06-2012,442075.0,0,84.66,3.393,225.2645,6.664,2012-06-15,2012,6,June,Q2,24,Non-Holiday
3,22-06-2012,419498.0,0,82.7,3.346,225.3069,6.664,2012-06-22,2012,6,June,Q2,25,Non-Holiday
3,29-06-2012,422965.0,0,86.42,3.286,225.3492,6.664,2012-06-29,2012,6,June,Q2,26,Non-Holiday
3,6/7/2012,411207.0,0,83.14,3.227,225.3916,6.334,2012-07-06,2012,7,July,Q3,27,Non-Holiday
3,13-07-2012,416913.0,0,82.28,3.256,225.434,6.334,2012-07-13,2012,7,July,Q3,28,Non-Holiday
3,20-07-2012,432425.0,0,81.38,3.311,225.4439,6.334,2012-07-20,2012,7,July,Q3,29,Non-Holiday
3,27-07-2012,389428.0,0,84.94,3.407,225.4538,6.334,2012-07-27,2012,7,July,Q3,30,Non-Holiday
3,3/8/2012,419990.0,0,86.55,3.417,225.4636,6.334,2012-08-03,2012,8,August,Q3,31,Non-Holiday
3,10/8/2012,391812.0,0,85.85,3.494,225.4735,6.334,2012-08-10,2012,8,August,Q3,32,Non-Holiday
3,17-08-2012,394919.0,0,87.36,3.571,225.5559,6.334,2012-08-17,2012,8,August,Q3,33,Non-Holiday
3,24-08-2012,412450.0,0,83.01,3.62,225.6926,6.334,2012-08-24,2012,8,August,Q3,34,Non-Holiday
3,31-08-2012,408839.0,0,85.18,3.638,225.8293,6.334,2012-08-31,2012,8,August,Q3,35,Non-Holiday
3,7/9/2012,408230.0,1,84.99,3.73,225.966,6.334,2012-09-07,2012,9,September,Q3,36,Holiday
3,14-09-2012,407589.0,0,78.36,3.717,226.1122,6.334,2012-09-14,2012,9,September,Q3,37,Non-Holiday
3,21-09-2012,414392.0,0,72.78,3.721,226.3151,6.334,2012-09-21,2012,9,September,Q3,38,Non-Holiday
3,28-09-2012,389813.0,0,77.46,3.666,226.5181,6.334,2012-09-28,2012,9,September,Q3,39,Non-Holiday
3,5/10/2012,443558.0,0,72.74,3.617,226.721,6.034,2012-10-05,2012,10,October,Q4,40,Non-Holiday
3,12/10/2012,410804.0,0,70.31,3.601,226.924,6.034,2012-10-12,2012,10,October,Q4,41,Non-Holiday
3,19-10-2012,424513.0,0,73.44,3.594,226.9688,6.034,2012-10-19,2012,10,October,Q4,42,Non-Holiday
3,26-10-2012,405433.0,0,74.66,3.506,226.9874,6.034,2012-10-26,2012,10,October,Q4,43,Non-Holiday
4,5/2/2010,2135144.0,0,43.76,2.598,126.4421,8.623,2010-02-05,2010,2,February,Q1,5,Non-Holiday
4,12/2/2010,2188307.0,1,28.84,2.573,126.4963,8.623,2010-02-12,2010,2,February,Q1,6,Holiday
4,19-02-2010,2049860.0,0,36.45,2.54,126.5263,8.623,2010-02-19,2010,2,February,Q1,7,Non-Holiday
4,26-02-2010,1925729.0,0,41.36,2.59,126.5523,8.623,2010-02-26,2010,2,February,Q1,8,Non-Holiday
4,5/3/2010,1971057.0,0,43.49,2.654,126.5783,8.623,2010-03-05,2010,3,March,Q1,9,Non-Holiday
4,12/3/2010,1894324.0,0,49.63,2.704,126.6043,8.623,2010-03-12,2010,3,March,Q1,10,Non-Holiday
4,19-03-2010,1897429.0,0,55.19,2.743,126.6066,8.623,2010-03-19,2010,3,March,Q1,11,Non-Holiday
4,26-03-2010,1762539.0,0,39.91,2.752,126.6051,8.623,2010-03-26,2010,3,March,Q1,12,Non-Holiday
4,2/4/2010,1979247.0,0,48.77,2.74,126.6035,7.896,2010-04-02,2010,4,April,Q2,13,Non-Holiday
4,9/4/2010,1818453.0,0,54.16,2.773,126.6019,7.896,2010-04-09,2010,4,April,Q2,14,Non-Holiday
4,16-04-2010,1851520.0,0,56.23,2.81,126.5621,7.896,2010-04-16,2010,4,April,Q2,15,Non-Holiday
4,23-04-2010,1802678.0,0,56.87,2.805,126.4713,7.896,2010-04-23,2010,4,April,Q2,16,Non-Holiday
4,30-04-2010,1817273.0,0,53.04,2.787,126.3806,7.896,2010-04-30,2010,4,April,Q2,17,Non-Holiday
4,7/5/2010,2000626.0,0,56.77,2.836,126.2898,7.896,2010-05-07,2010,5,May,Q2,18,Non-Holiday
4,14-05-2010,1875597.0,0,62.35,2.845,126.2085,7.896,2010-05-14,2010,5,May,Q2,19,Non-Holiday
4,21-05-2010,1903753.0,0,67.4,2.82,126.1844,7.896,2010-05-21,2010,5,May,Q2,20,Non-Holiday
4,28-05-2010,1857534.0,0,67.73,2.756,126.1602,7.896,2010-05-28,2010,5,May,Q2,21,Non-Holiday
4,4/6/2010,1903291.0,0,70.83,2.701,126.1361,7.896,2010-06-04,2010,6,June,Q2,22,Non-Holiday
4,11/6/2010,1870619.0,0,78.45,2.668,126.1119,7.896,2010-06-11,2010,6,June,Q2,23,Non-Holiday
4,18-06-2010,1929736.0,0,81.53,2.635,126.114,7.896,2010-06-18,2010,6,June,Q2,24,Non-Holiday
4,25-06-2010,1846652.0,0,81.1,2.654,126.1266,7.896,2010-06-25,2010,6,June,Q2,25,Non-Holiday
4,2/7/2010,1881337.0,0,73.66,2.668,126.1392,7.372,2010-07-02,2010,7,July,Q3,26,Non-Holiday
